case_id,metric_version,text_top,text_bottom,character_count,max_kanji_stroke_count,dense_kanji_count,unknown_kanji_count,main_color,font_family,font_weight,width_percent,letter_spacing,line_spacing,line_size_balance,width_fit_enabled,stroke_mode,inner_enabled,inner_color,inner_width,outer_enabled,outer_color,outer_width,total_score,total_band,displayed_apca_lc,contrast_band,contrast_fit_score,scalability_score,scalability_band,local_text_lc,background_separation_lc,fill_on_light_lc,fill_on_dark_lc,needs_local_contrast_support,current_inner_stroke_works,recommend_inner_stroke,unnecessary_inner_stroke_risk,inner_effective,outer_effective,color_family,oklch_lightness,oklch_chroma,oklch_hue,penalty_empty_text,penalty_character_count,penalty_font_weight,penalty_kanji_complexity,penalty_unknown_kanji,penalty_inner_stroke,penalty_outer_stroke,penalty_unnecessary_inner_stroke,penalty_width_transform,penalty_dense_width_interaction,penalty_letter_spacing,penalty_line_spacing,penalty_line_balance,penalty_aspect_ratio,penalty_total,dominant_penalties,core_aspect_ratio,full_aspect_ratio,effective_top_width_scale,effective_bottom_width_scale,width_transform_risk,letter_spacing_risk,line_spacing_risk,line_balance_risk,aspect_ratio_risk,feedback_tip_ja
case-0655,metric-rules-v1.3.0,魑魅,魍魎,4,19,4,0,#FF9914,"'LINE Seed JP', sans-serif",900,60,0,-50,0,false,inner-12-outer-25,true,#000000,12,true,#FFFFFF,25,48,improve,106,good,100,16,critical,106,106,42,59,true,true,false,false,true,true,orange,0.772,0.171,64,0,16,8,20,0,14,7,0,11,7,0,0,0,1.3,84.3,kanjiComplexity|characterCount|innerStroke,0.59,0.69,0.6,0.6,0.89,0,0,0,0.22,画数の多い漢字に太いウェイトが重なり、小サイズで詰まりやすいです。太さか内側線を少し弱めると安定します。
case-0656,metric-rules-v1.3.0,魑魅,魍魎,4,19,4,0,#FF9914,"'LINE Seed JP', sans-serif",900,85,0,-50,0,false,none,false,#000000,4,false,#FFFFFF,10,26,improve,34,critical,46,46,critical,34,34,42,59,true,false,true,false,false,false,orange,0.772,0.171,64,0,16,8,20,0,0,0,0,3,7,0,0,0,0,54,kanjiComplexity|characterCount|fontWeight,0.83,0.83,0.85,0.85,0.33,0,0,0,0,明るい塗り色が白背景で埋もれやすいので、黒など十分に差のある内側線を少し足すと色味を保ったまま読みやすくなります。
case-0657,metric-rules-v1.3.0,魑魅,魍魎,4,19,4,0,#FF9914,"'LINE Seed JP', sans-serif",900,85,0,-50,0,false,inner-4,true,#000000,4,false,#FFFFFF,10,49,improve,61,acceptable,72,46,critical,61,61,42,59,true,true,false,false,true,false,orange,0.772,0.171,64,0,16,8,20,0,0,0,0,3,7,0,0,0,0,54,kanjiComplexity|characterCount|fontWeight,0.83,0.84,0.85,0.85,0.33,0,0,0,0,画数の多い漢字に太いウェイトが重なり、小サイズで詰まりやすいです。太さか内側線を少し弱めると安定します。
case-0658,metric-rules-v1.3.0,魑魅,魍魎,4,19,4,0,#FF9914,"'LINE Seed JP', sans-serif",900,85,0,-50,0,false,outer-10,false,#000000,4,true,#FFFFFF,10,29,improve,42,critical,51,46,critical,42,42,42,59,true,false,true,false,false,true,orange,0.772,0.171,64,0,16,8,20,0,0,0,0,3,7,0,0,0,0,54,kanjiComplexity|characterCount|fontWeight,0.83,0.84,0.85,0.85,0.33,0,0,0,0,明るい塗り色が白背景で埋もれやすいので、黒など十分に差のある内側線を少し足すと色味を保ったまま読みやすくなります。
case-0659,metric-rules-v1.3.0,魑魅,魍魎,4,19,4,0,#FF9914,"'LINE Seed JP', sans-serif",900,85,0,-50,0,false,inner-4-outer-10,true,#000000,4,true,#FFFFFF,10,63,improve,106,good,100,46,critical,106,106,42,59,true,true,false,false,true,true,orange,0.772,0.171,64,0,16,8,20,0,0,0,0,3,7,0,0,0,0,54,kanjiComplexity|characterCount|fontWeight,0.83,0.85,0.85,0.85,0.33,0,0,0,0,画数の多い漢字に太いウェイトが重なり、小サイズで詰まりやすいです。太さか内側線を少し弱めると安定します。
case-0660,metric-rules-v1.3.0,魑魅,魍魎,4,19,4,0,#FF9914,"'LINE Seed JP', sans-serif",900,85,0,-50,0,false,inner-12-outer-25,true,#000000,12,true,#FFFFFF,25,53,improve,106,good,100,25,critical,106,106,42,59,true,true,false,false,true,true,orange,0.772,0.171,64,0,16,8,20,0,14,7,0,3,7,0,0,0,0,75,kanjiComplexity|characterCount|innerStroke,0.83,0.87,0.85,0.85,0.33,0,0,0,0,画数の多い漢字に太いウェイトが重なり、小サイズで詰まりやすいです。太さか内側線を少し弱めると安定します。
case-0661,metric-rules-v1.3.0,魑魅,魍魎,4,19,4,0,#FF9914,"'LINE Seed JP', sans-serif",900,100,0,-50,0,false,none,false,#000000,4,false,#FFFFFF,10,31,improve,34,critical,46,56,critical,34,34,42,59,true,false,true,false,false,false,orange,0.772,0.171,64,0,16,8,20,0,0,0,0,0,0,0,0,0,0,44,kanjiComplexity|characterCount|fontWeight,0.98,0.98,1,1,0,0,0,0,0,明るい塗り色が白背景で埋もれやすいので、黒など十分に差のある内側線を少し足すと色味を保ったまま読みやすくなります。
case-0662,metric-rules-v1.3.0,魑魅,魍魎,4,19,4,0,#FF9914,"'LINE Seed JP', sans-serif",900,100,0,-50,0,false,inner-4,true,#000000,4,false,#FFFFFF,10,54,improve,61,acceptable,72,56,critical,61,61,42,59,true,true,false,false,true,false,orange,0.772,0.171,64,0,16,8,20,0,0,0,0,0,0,0,0,0,0,44,kanjiComplexity|characterCount|fontWeight,0.98,0.98,1,1,0,0,0,0,0,画数の多い漢字に太いウェイトが重なり、小サイズで詰まりやすいです。太さか内側線を少し弱めると安定します。
case-0663,metric-rules-v1.3.0,魑魅,魍魎,4,19,4,0,#FF9914,"'LINE Seed JP', sans-serif",900,100,0,-50,0,false,outer-10,false,#000000,4,true,#FFFFFF,10,34,improve,42,critical,51,56,critical,42,42,42,59,true,false,true,false,false,true,orange,0.772,0.171,64,0,16,8,20,0,0,0,0,0,0,0,0,0,0,44,kanjiComplexity|characterCount|fontWeight,0.98,0.98,1,1,0,0,0,0,0,明るい塗り色が白背景で埋もれやすいので、黒など十分に差のある内側線を少し足すと色味を保ったまま読みやすくなります。
case-0664,metric-rules-v1.3.0,魑魅,魍魎,4,19,4,0,#FF9914,"'LINE Seed JP', sans-serif",900,100,0,-50,0,false,inner-4-outer-10,true,#000000,4,true,#FFFFFF,10,68,improve,106,good,100,56,critical,106,106,42,59,true,true,false,false,true,true,orange,0.772,0.171,64,0,16,8,20,0,0,0,0,0,0,0,0,0,0,44,kanjiComplexity|characterCount|fontWeight,0.98,0.98,1,1,0,0,0,0,0,画数の多い漢字に太いウェイトが重なり、小サイズで詰まりやすいです。太さか内側線を少し弱めると安定します。
case-0665,metric-rules-v1.3.0,魑魅,魍魎,4,19,4,0,#FF9914,"'LINE Seed JP', sans-serif",900,100,0,-50,0,false,inner-12-outer-25,true,#000000,12,true,#FFFFFF,25,58,improve,106,good,100,35,critical,106,106,42,59,true,true,false,false,true,true,orange,0.772,0.171,64,0,16,8,20,0,14,7,0,0,0,0,0,0,0,65,kanjiComplexity|characterCount|innerStroke,0.98,0.98,1,1,0,0,0,0,0,画数の多い漢字に太いウェイトが重なり、小サイズで詰まりやすいです。太さか内側線を少し弱めると安定します。
case-0666,metric-rules-v1.3.0,魑魅,魍魎,4,19,4,0,#FF9914,"'LINE Seed JP', sans-serif",900,120,0,-50,0,false,none,false,#000000,4,false,#FFFFFF,10,28,improve,34,critical,46,49,critical,34,34,42,59,true,false,true,false,false,false,orange,0.772,0.171,64,0,16,8,20,0,0,0,0,7,0,0,0,0,0,51,kanjiComplexity|characterCount|fontWeight,1.17,1.17,1.2,1.2,0.44,0,0,0,0,明るい塗り色が白背景で埋もれやすいので、黒など十分に差のある内側線を少し足すと色味を保ったまま読みやすくなります。
case-0667,metric-rules-v1.3.0,魑魅,魍魎,4,19,4,0,#FF9914,"'LINE Seed JP', sans-serif",900,120,0,-50,0,false,inner-4,true,#000000,4,false,#FFFFFF,10,51,improve,61,acceptable,72,49,critical,61,61,42,59,true,true,false,false,true,false,orange,0.772,0.171,64,0,16,8,20,0,0,0,0,7,0,0,0,0,0,51,kanjiComplexity|characterCount|fontWeight,1.17,1.16,1.2,1.2,0.44,0,0,0,0,画数の多い漢字に太いウェイトが重なり、小サイズで詰まりやすいです。太さか内側線を少し弱めると安定します。
case-0668,metric-rules-v1.3.0,魑魅,魍魎,4,19,4,0,#FF9914,"'LINE Seed JP', sans-serif",900,120,0,-50,0,false,outer-10,false,#000000,4,true,#FFFFFF,10,30,improve,42,critical,51,49,critical,42,42,42,59,true,false,true,false,false,true,orange,0.772,0.171,64,0,16,8,20,0,0,0,0,7,0,0,0,0,0,51,kanjiComplexity|characterCount|fontWeight,1.17,1.16,1.2,1.2,0.44,0,0,0,0,明るい塗り色が白背景で埋もれやすいので、黒など十分に差のある内側線を少し足すと色味を保ったまま読みやすくなります。
case-0669,metric-rules-v1.3.0,魑魅,魍魎,4,19,4,0,#FF9914,"'LINE Seed JP', sans-serif",900,120,0,-50,0,false,inner-4-outer-10,true,#000000,4,true,#FFFFFF,10,65,improve,106,good,100,49,critical,106,106,42,59,true,true,false,false,true,true,orange,0.772,0.171,64,0,16,8,20,0,0,0,0,7,0,0,0,0,0,51,kanjiComplexity|characterCount|fontWeight,1.17,1.15,1.2,1.2,0.44,0,0,0,0,画数の多い漢字に太いウェイトが重なり、小サイズで詰まりやすいです。太さか内側線を少し弱めると安定します。
case-0670,metric-rules-v1.3.0,魑魅,魍魎,4,19,4,0,#FF9914,"'LINE Seed JP', sans-serif",900,120,0,-50,0,false,inner-12-outer-25,true,#000000,12,true,#FFFFFF,25,54,improve,106,good,100,28,critical,106,106,42,59,true,true,false,false,true,true,orange,0.772,0.171,64,0,16,8,20,0,14,7,0,7,0,0,0,0,0,72,kanjiComplexity|characterCount|innerStroke,1.17,1.13,1.2,1.2,0.44,0,0,0,0,画数の多い漢字に太いウェイトが重なり、小サイズで詰まりやすいです。太さか内側線を少し弱めると安定します。
case-0671,metric-rules-v1.3.0,魑魅,魍魎,4,19,4,0,#FF9914,"'LINE Seed JP', sans-serif",900,140,0,-50,0,false,none,false,#000000,4,false,#FFFFFF,10,26,improve,34,critical,46,45,critical,34,34,42,59,true,false,true,false,false,false,orange,0.772,0.171,64,0,16,8,20,0,0,0,0,11,0,0,0,0,0.4,55.4,kanjiComplexity|characterCount|widthTransform,1.37,1.37,1.4,1.4,0.89,0,0,0,0.07,明るい塗り色が白背景で埋もれやすいので、黒など十分に差のある内側線を少し足すと色味を保ったまま読みやすくなります。
case-0672,metric-rules-v1.3.0,魑魅,魍魎,4,19,4,0,#FF9914,"'LINE Seed JP', sans-serif",900,140,0,-50,0,false,inner-4,true,#000000,4,false,#FFFFFF,10,49,improve,61,acceptable,72,45,critical,61,61,42,59,true,true,false,false,true,false,orange,0.772,0.171,64,0,16,8,20,0,0,0,0,11,0,0,0,0,0.4,55.4,kanjiComplexity|characterCount|widthTransform,1.37,1.35,1.4,1.4,0.89,0,0,0,0.06,画数の多い漢字に太いウェイトが重なり、小サイズで詰まりやすいです。太さか内側線を少し弱めると安定します。
case-0673,metric-rules-v1.3.0,魑魅,魍魎,4,19,4,0,#FF9914,"'LINE Seed JP', sans-serif",900,140,0,-50,0,false,outer-10,false,#000000,4,true,#FFFFFF,10,28,improve,42,critical,51,45,critical,42,42,42,59,true,false,true,false,false,true,orange,0.772,0.171,64,0,16,8,20,0,0,0,0,11,0,0,0,0,0.3,55.3,kanjiComplexity|characterCount|widthTransform,1.37,1.34,1.4,1.4,0.89,0,0,0,0.05,明るい塗り色が白背景で埋もれやすいので、黒など十分に差のある内側線を少し足すと色味を保ったまま読みやすくなります。
case-0674,metric-rules-v1.3.0,魑魅,魍魎,4,19,4,0,#FF9914,"'LINE Seed JP', sans-serif",900,140,0,-50,0,false,inner-4-outer-10,true,#000000,4,true,#FFFFFF,10,63,improve,106,good,100,45,critical,106,106,42,59,true,true,false,false,true,true,orange,0.772,0.171,64,0,16,8,20,0,0,0,0,11,0,0,0,0,0.2,55.2,kanjiComplexity|characterCount|widthTransform,1.37,1.32,1.4,1.4,0.89,0,0,0,0.04,画数の多い漢字に太いウェイトが重なり、小サイズで詰まりやすいです。太さか内側線を少し弱めると安定します。
case-0675,metric-rules-v1.3.0,魑魅,魍魎,4,19,4,0,#FF9914,"'LINE Seed JP', sans-serif",900,140,0,-50,0,false,inner-12-outer-25,true,#000000,12,true,#FFFFFF,25,52,improve,106,good,100,24,critical,106,106,42,59,true,true,false,false,true,true,orange,0.772,0.171,64,0,16,8,20,0,14,7,0,11,0,0,0,0,0.1,76.1,kanjiComplexity|characterCount|innerStroke,1.37,1.27,1.4,1.4,0.89,0,0,0,0.01,画数の多い漢字に太いウェイトが重なり、小サイズで詰まりやすいです。太さか内側線を少し弱めると安定します。
case-0676,metric-rules-v1.3.0,OK,,2,0,0,0,#386CB0,"'LINE Seed JP', sans-serif",300,60,0,-50,0,false,none,false,#000000,4,false,#FFFFFF,10,46,improve,21,critical,36,75,acceptable,21,21,76,24,false,false,false,false,false,false,blue,0.529,0.121,256,0,0,14,0,0,0,0,0,11,0,0,0,0,0,25,fontWeight|widthTransform,0.86,0.86,0.6,0,0.89,0,0,0,0,塗りと線の差が弱いので、塗り色か内側線のどちらかを十分に離すと文字形が読み取りやすくなります。
case-0677,metric-rules-v1.3.0,OK,,2,0,0,0,#386CB0,"'LINE Seed JP', sans-serif",300,60,0,-50,0,false,inner-4,true,#000000,4,false,#FFFFFF,10,47,improve,25,critical,39,75,acceptable,25,25,76,24,false,false,false,false,true,false,blue,0.529,0.121,256,0,0,14,0,0,0,0,0,11,0,0,0,0,0,25,fontWeight|widthTransform,0.86,0.87,0.6,0,0.89,0,0,0,0,塗りと線の差が弱いので、塗り色か内側線のどちらかを十分に離すと文字形が読み取りやすくなります。
case-0678,metric-rules-v1.3.0,OK,,2,0,0,0,#386CB0,"'LINE Seed JP', sans-serif",300,60,0,-50,0,false,outer-10,false,#000000,4,true,#FFFFFF,10,79,adjust,76,good,89,75,acceptable,76,76,76,24,false,false,false,false,false,true,blue,0.529,0.121,256,0,0,14,0,0,0,0,0,11,0,0,0,0,0,25,fontWeight|widthTransform,0.86,0.89,0.6,0,0.89,0,0,0,0,文字線が細く、小サイズで欠けやすいです。フォントの太さを600〜700付近へ上げて主要な画を残してください。
case-0679,metric-rules-v1.3.0,OK,,2,0,0,0,#386CB0,"'LINE Seed JP', sans-serif",300,60,0,-50,0,false,inner-4-outer-10,true,#000000,4,true,#FFFFFF,10,79,adjust,106,good,100,75,acceptable,106,106,76,24,false,false,false,false,true,true,blue,0.529,0.121,256,0,0,14,0,0,0,0,0,11,0,0,0,0,0,25,fontWeight|widthTransform,0.86,0.89,0.6,0,0.89,0,0,0,0,文字線が細く、小サイズで欠けやすいです。フォントの太さを600〜700付近へ上げて主要な画を残してください。
case-0680,metric-rules-v1.3.0,OK,,2,0,0,0,#386CB0,"'LINE Seed JP', sans-serif",300,60,0,-50,0,false,inner-12-outer-25,true,#000000,12,true,#FFFFFF,25,67,improve,106,good,100,54,critical,106,106,76,24,false,false,false,false,true,true,blue,0.529,0.121,256,0,0,14,0,0,14,7,0,11,0,0,0,0,0,46,fontWeight|innerStroke|widthTransform,0.86,0.92,0.6,0,0.89,0,0,0,0,文字線が細く、小サイズで欠けやすいです。フォントの太さを600〜700付近へ上げて主要な画を残してください。
case-0681,metric-rules-v1.3.0,OK,,2,0,0,0,#386CB0,"'LINE Seed JP', sans-serif",300,85,0,-50,0,false,none,false,#000000,4,false,#FFFFFF,10,50,improve,21,critical,36,83,good,21,21,76,24,false,false,false,false,false,false,blue,0.529,0.121,256,0,0,14,0,0,0,0,0,3,0,0,0,0,0,17,fontWeight|widthTransform,1.22,1.22,0.85,0,0.33,0,0,0,0,塗りと線の差が弱いので、塗り色か内側線のどちらかを十分に離すと文字形が読み取りやすくなります。
case-0682,metric-rules-v1.3.0,OK,,2,0,0,0,#386CB0,"'LINE Seed JP', sans-serif",300,85,0,-50,0,false,inner-4,true,#000000,4,false,#FFFFFF,10,51,improve,25,critical,39,83,good,25,25,76,24,false,false,false,false,true,false,blue,0.529,0.121,256,0,0,14,0,0,0,0,0,3,0,0,0,0,0,17,fontWeight|widthTransform,1.22,1.21,0.85,0,0.33,0,0,0,0,塗りと線の差が弱いので、塗り色か内側線のどちらかを十分に離すと文字形が読み取りやすくなります。
case-0683,metric-rules-v1.3.0,OK,,2,0,0,0,#386CB0,"'LINE Seed JP', sans-serif",300,85,0,-50,0,false,outer-10,false,#000000,4,true,#FFFFFF,10,86,good,76,good,89,83,good,76,76,76,24,false,false,false,false,false,true,blue,0.529,0.121,256,0,0,14,0,0,0,0,0,3,0,0,0,0,0,17,fontWeight|widthTransform,1.22,1.19,0.85,0,0.33,0,0,0,0,青系の塗りと線の分離が良く、小サイズでも視認性を保ちやすい構成です。
case-0684,metric-rules-v1.3.0,OK,,2,0,0,0,#386CB0,"'LINE Seed JP', sans-serif",300,85,0,-50,0,false,inner-4-outer-10,true,#000000,4,true,#FFFFFF,10,92,good,106,good,100,83,good,106,106,76,24,false,false,false,false,true,true,blue,0.529,0.121,256,0,0,14,0,0,0,0,0,3,0,0,0,0,0,17,fontWeight|widthTransform,1.22,1.18,0.85,0,0.33,0,0,0,0,青系の塗りと線の分離が良く、小サイズでも視認性を保ちやすい構成です。
case-0685,metric-rules-v1.3.0,OK,,2,0,0,0,#386CB0,"'LINE Seed JP', sans-serif",300,85,0,-50,0,false,inner-12-outer-25,true,#000000,12,true,#FFFFFF,25,69,improve,106,good,100,62,critical,106,106,76,24,false,false,false,false,true,true,blue,0.529,0.121,256,0,0,14,0,0,14,7,0,3,0,0,0,0,0,38,fontWeight|innerStroke|outerStroke,1.22,1.13,0.85,0,0.33,0,0,0,0,文字線が細く、小サイズで欠けやすいです。フォントの太さを600〜700付近へ上げて主要な画を残してください。
case-0686,metric-rules-v1.3.0,OK,,2,0,0,0,#386CB0,"'LINE Seed JP', sans-serif",300,100,0,-50,0,false,none,false,#000000,4,false,#FFFFFF,10,51,improve,21,critical,36,85,good,21,21,76,24,false,false,false,false,false,false,blue,0.529,0.121,256,0,0,14,0,0,0,0,0,0,0,0,0,0,0.7,14.7,fontWeight|aspectRatio,1.44,1.44,1,0,0,0,0,0,0.11,塗りと線の差が弱いので、塗り色か内側線のどちらかを十分に離すと文字形が読み取りやすくなります。
case-0687,metric-rules-v1.3.0,OK,,2,0,0,0,#386CB0,"'LINE Seed JP', sans-serif",300,100,0,-50,0,false,inner-4,true,#000000,4,false,#FFFFFF,10,52,improve,25,critical,39,85,good,25,25,76,24,false,false,false,false,true,false,blue,0.529,0.121,256,0,0,14,0,0,0,0,0,0,0,0,0,0,0.5,14.5,fontWeight|aspectRatio,1.44,1.41,1,0,0,0,0,0,0.09,塗りと線の差が弱いので、塗り色か内側線のどちらかを十分に離すと文字形が読み取りやすくなります。
case-0688,metric-rules-v1.3.0,OK,,2,0,0,0,#386CB0,"'LINE Seed JP', sans-serif",300,100,0,-50,0,false,outer-10,false,#000000,4,true,#FFFFFF,10,88,good,76,good,89,86,good,76,76,76,24,false,false,false,false,false,true,blue,0.529,0.121,256,0,0,14,0,0,0,0,0,0,0,0,0,0,0.4,14.4,fontWeight|aspectRatio,1.44,1.37,1,0,0,0,0,0,0.07,青系の塗りと線の分離が良く、小サイズでも視認性を保ちやすい構成です。
case-0689,metric-rules-v1.3.0,OK,,2,0,0,0,#386CB0,"'LINE Seed JP', sans-serif",300,100,0,-50,0,false,inner-4-outer-10,true,#000000,4,true,#FFFFFF,10,93,good,106,good,100,86,good,106,106,76,24,false,false,false,false,true,true,blue,0.529,0.121,256,0,0,14,0,0,0,0,0,0,0,0,0,0,0.4,14.4,fontWeight|aspectRatio,1.44,1.35,1,0,0,0,0,0,0.06,青系の塗りと線の分離が良く、小サイズでも視認性を保ちやすい構成です。
case-0690,metric-rules-v1.3.0,OK,,2,0,0,0,#386CB0,"'LINE Seed JP', sans-serif",300,100,0,-50,0,false,inner-12-outer-25,true,#000000,12,true,#FFFFFF,25,69,improve,106,good,100,65,critical,106,106,76,24,false,false,false,false,true,true,blue,0.529,0.121,256,0,0,14,0,0,14,7,0,0,0,0,0,0,0.1,35.1,fontWeight|innerStroke|outerStroke,1.44,1.26,1,0,0,0,0,0,0.01,文字線が細く、小サイズで欠けやすいです。フォントの太さを600〜700付近へ上げて主要な画を残してください。
case-0691,metric-rules-v1.3.0,OK,,2,0,0,0,#386CB0,"'LINE Seed JP', sans-serif",300,120,0,-50,0,false,none,false,#000000,4,false,#FFFFFF,10,47,improve,21,critical,36,77,acceptable,21,21,76,24,false,false,false,false,false,false,blue,0.529,0.121,256,0,0,14,0,0,0,0,0,7,0,0,0,0,1.6,22.6,fontWeight|widthTransform|aspectRatio,1.73,1.73,1.2,0,0.44,0,0,0,0.27,塗りと線の差が弱いので、塗り色か内側線のどちらかを十分に離すと文字形が読み取りやすくなります。
case-0692,metric-rules-v1.3.0,OK,,2,0,0,0,#386CB0,"'LINE Seed JP', sans-serif",300,120,0,-50,0,false,inner-4,true,#000000,4,false,#FFFFFF,10,49,improve,25,critical,39,78,acceptable,25,25,76,24,false,false,false,false,true,false,blue,0.529,0.121,256,0,0,14,0,0,0,0,0,7,0,0,0,0,1.4,22.4,fontWeight|widthTransform|aspectRatio,1.73,1.68,1.2,0,0.44,0,0,0,0.24,塗りと線の差が弱いので、塗り色か内側線のどちらかを十分に離すと文字形が読み取りやすくなります。
case-0693,metric-rules-v1.3.0,OK,,2,0,0,0,#386CB0,"'LINE Seed JP', sans-serif",300,120,0,-50,0,false,outer-10,false,#000000,4,true,#FFFFFF,10,79,adjust,76,good,89,78,acceptable,76,76,76,24,false,false,false,false,false,true,blue,0.529,0.121,256,0,0,14,0,0,0,0,0,7,0,0,0,0,1.3,22.3,fontWeight|widthTransform|aspectRatio,1.73,1.61,1.2,0,0.44,0,0,0,0.21,文字線が細く、小サイズで欠けやすいです。フォントの太さを600〜700付近へ上げて主要な画を残してください。
